"","metadata","Estimate","Std. Error","df","t value","Pr(>|t|)","taxa","sample_type","q_val"
"894","molysis",0.94144740279594,0.673670220037195,23.0587481426349,1.39749001038514,0.175568575626961,"Thermoleophilum_album","Nasal",0.139080300884182
"895","qiaamp",2.82678529661634,0.674354964544697,23.3350009651781,4.19183582125016,0.000340340315460366,"Thermoleophilum_album","Nasal",0.00165121143221394
"896","lypma",0.709468550115958,1.04573252462785,20.0000000006226,0.678441698433778,0.505266680918548,"Thermoleophilum_album","Sputum",0.280037499965099
"897","benzonase",0.91206290473059,1.04573252462785,20.0000000002979,0.872176090205451,0.393462746029264,"Thermoleophilum_album","Sputum",0.239009580760037
"898","host_zero",1.02201635719174,1.04573252462785,20.0000000005801,0.977321000468503,0.340084619548158,"Thermoleophilum_album","Sputum",0.218700155734056
"899","molysis",1.74874068323534,1.04573252462785,20.0000000005801,1.67226383616372,0.110044729600557,"Thermoleophilum_album","Sputum",0.0932066315535999
"900","qiaamp",1.37999198551639,1.04573252462785,20.0000000005821,1.31964145038666,0.201862251533986,"Thermoleophilum_album","Sputum",0.157168915551029
"901","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Porphyromonas_endodontalis","BAL",0.348824233491027
"902","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Porphyromonas_endodontalis","BAL",0.239009580760037
"903","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Porphyromonas_endodontalis","BAL",0.218700155734056
"904","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Porphyromonas_endodontalis","BAL",0.0233537115947474
"905","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Porphyromonas_endodontalis","BAL",0.209790180385769
"906","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Porphyromonas_endodontalis","Nasal",0.00567171215823066
"907","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Porphyromonas_endodontalis","Nasal",0.294305628039275
"908","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Porphyromonas_endodontalis","Nasal",0.00567171215823066
"909","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Porphyromonas_endodontalis","Nasal",0.0277437051830165
"910","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Porphyromonas_endodontalis","Nasal",0.0430466327106938
"911","lypma",1.85577046879838,1.20892693846327,20.0000015138212,1.5350559324597,0.14043893039375,"Porphyromonas_endodontalis","Sputum",0.115123148544511
"912","benzonase",0.639636158187256,1.20892693846327,20.0000015137898,0.529094139469117,0.602563687734821,"Porphyromonas_endodontalis","Sputum",0.301272480271488
"913","host_zero",3.19426851456847,1.20892693846327,20.0000015136956,2.64223454117821,0.015628072171281,"Porphyromonas_endodontalis","Sputum",0.0233537115947474
"914","molysis",-2.81990841347493,1.20892693846327,20.0000015146479,-2.33257141003035,0.030230387249828,"Porphyromonas_endodontalis","Sputum",0.0337882412450726
"915","qiaamp",0.0339024214880887,1.20892693846327,20.0000015142949,0.0280433998196648,0.977905481890461,"Porphyromonas_endodontalis","Sputum",0.402663934396483
"916","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Porphyromonas_somerae","BAL",0.348824233491027
"917","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Porphyromonas_somerae","BAL",0.239009580760037
"918","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Porphyromonas_somerae","BAL",0.218700155734056
"919","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Porphyromonas_somerae","BAL",0.0233537115947474
"920","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Porphyromonas_somerae","BAL",0.209790180385769
"921","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Porphyromonas_somerae","Nasal",0.00567171215823066
"922","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Porphyromonas_somerae","Nasal",0.294305628039275
"923","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Porphyromonas_somerae","Nasal",0.00567171215823066
"924","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Porphyromonas_somerae","Nasal",0.0277437051830165
"925","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Porphyromonas_somerae","Nasal",0.0430466327106938
"926","lypma",3.70330929372277,1.71679244255057,20.0000000093435,2.15710950370967,0.0433423956890753,"Porphyromonas_somerae","Sputum",0.0430466327106938
"927","benzonase",2.75550894438447,1.71679244255057,20.0000000092024,1.60503324460744,0.124161478417171,"Porphyromonas_somerae","Sputum",0.1035804161279
"928","host_zero",3.28957195008943,1.71679244255057,20.0000000093458,1.91611511593227,0.0697549021604548,"Porphyromonas_somerae","Sputum",0.0625619890027451
"929","molysis",1.67488987210208,1.71679244255057,20.0000000093437,0.975592523935953,0.340919847521302,"Porphyromonas_somerae","Sputum",0.218700155734056
"930","qiaamp",1.37231467448622,1.71679244255057,20.0000000091738,0.799348040260143,0.433480036691681,"Porphyromonas_somerae","Sputum",0.246328177404139
"931","lypma",-0.0635164576012766,1.0730318160724,16.621338296045,-0.0591934522815592,0.953503883704028,"Prevotella_histicola","BAL",0.398253569128661
"932","benzonase",-0.393912650061842,1.02400112755736,17.21649873996,-0.384679898743352,0.70518506489092,"Prevotella_histicola","BAL",0.338093775216848
"933","host_zero",-0.421594301874737,1.02400112755736,17.2164987393586,-0.411712732075213,0.685630263589722,"Prevotella_histicola","BAL",0.332524390063648
"934","molysis",1.13877243988947,1.02400112755736,17.2164987390518,1.11208123628329,0.281391592758359,"Prevotella_histicola","BAL",0.20496294334783
"935","qiaamp",-0.43996930650886,1.02400112755736,17.2164987401288,-0.42965705277919,0.67277428869002,"Prevotella_histicola","BAL",0.327586815207789
"936","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Prevotella_histicola","Nasal",0.00567171215823066
"937","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Prevotella_histicola","Nasal",0.294305628039275
"938","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Prevotella_histicola","Nasal",0.00567171215823066
"939","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Prevotella_histicola","Nasal",0.0277437051830165
"940","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Prevotella_histicola","Nasal",0.0430466327106938
"941","lypma",-0.133444391116491,1.97572960456771,20.0000000051742,-0.0675418290073597,0.946821035589648,"Prevotella_histicola","Sputum",0.397172656807853
"942","benzonase",-1.25469665173986,1.97572960456771,20.0000000050242,-0.635054841937438,0.532591460873267,"Prevotella_histicola","Sputum",0.291451980340922
"943","host_zero",-2.75770878878773,1.97572960456771,20.0000000051741,-1.39579261373224,0.17808079542639,"Prevotella_histicola","Sputum",0.14080238323811
"944","molysis",-5.66898895602608,1.97572960456771,20.0000000050511,-2.86931417280982,0.0094808659217353,"Prevotella_histicola","Sputum",0.0158666128997605
"945","qiaamp",-4.99371092722549,1.97572960456771,20.0000000051219,-2.52752750967566,0.0200192760884264,"Prevotella_histicola","Sputum",0.0269324239235422
"946","lypma",-2.38003772167665,1.61854445599924,18.1031755467181,-1.47048029039603,0.158599366223041,"Prevotella_melaninogenica","BAL",0.127827730599235
"947","benzonase",-0.811635477898924,1.55317390241456,18.2547527704635,-0.522565745302027,0.607560939908706,"Prevotella_melaninogenica","BAL",0.303163972290877
"948","host_zero",-1.15287183142318,1.55317390241457,18.2547527701805,-0.742268351039713,0.467369042361836,"Prevotella_melaninogenica","BAL",0.262361562213288
"949","molysis",0.724560705315426,1.55317390241457,18.2547527699677,0.466503270618328,0.646374303619272,"Prevotella_melaninogenica","BAL",0.317956358240317
"950","qiaamp",-1.01542970077066,1.55317390241456,18.2547527702475,-0.653777210132151,0.521406580978838,"Prevotella_melaninogenica","BAL",0.287397741519261
"951","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Prevotella_melaninogenica","Nasal",0.00567171215823066
"952","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Prevotella_melaninogenica","Nasal",0.294305628039275
"953","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Prevotella_melaninogenica","Nasal",0.00567171215823066
"954","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Prevotella_melaninogenica","Nasal",0.0277437051830165
"955","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Prevotella_melaninogenica","Nasal",0.0430466327106938
"956","lypma",-2.31182065640775,1.4794101047432,20.0000005962624,-1.56266382728882,0.133816965449561,"Prevotella_melaninogenica","Sputum",0.110566041660094
"957","benzonase",-1.40888841467061,1.4794101047432,20.0000005960084,-0.952331209685209,0.352297575339619,"Prevotella_melaninogenica","Sputum",0.218712010358393
"958","host_zero",-4.12033051825877,1.4794101047432,20.0000005965934,-2.78511719302742,0.0114267513059913,"Prevotella_melaninogenica","Sputum",0.018746196610382
"959","molysis",-6.608320267785,1.4794101047432,20.0000005975396,-4.46686165424839,0.000236335141331868,"Prevotella_melaninogenica","Sputum",0.00120430715750732
"960","qiaamp",-5.88889438816943,1.4794101047432,20.0000005966321,-3.98056926155148,0.000736221328034637,"Prevotella_melaninogenica","Sputum",0.00292720942967848
"961","lypma",0.0322342076948784,0.599419321644941,18.004843557904,0.0537757234892271,0.957706046862155,"Prevotella_oris","BAL",0.398411996436014
"962","benzonase",-0.314854958302503,0.57642484902395,18.0145756043909,-0.546220307531227,0.59161578632278,"Prevotella_oris","BAL",0.296868711064908
"963","host_zero",-0.958578537310376,0.576424849023949,18.0145756046241,-1.6629722659138,0.113617929101677,"Prevotella_oris","BAL",0.0959077591876582
"964","molysis",-1.14636214586455,0.57642484902395,18.0145756045667,-1.98874518995089,0.0621378557903335,"Prevotella_oris","BAL",0.0563784170480919
"965","qiaamp",-0.679687425885863,0.57642484902395,18.0145756043353,-1.17914317371426,0.25368061851044,"Prevotella_oris","BAL",0.189646951377918
"966","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Prevotella_oris","Nasal",0.00567171215823066
"967","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Prevotella_oris","Nasal",0.294305628039275
"968","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Prevotella_oris","Nasal",0.00567171215823066
"969","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Prevotella_oris","Nasal",0.0277437051830165
"970","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Prevotella_oris","Nasal",0.0430466327106938
"971","lypma",-1.62142844627283,1.0289325912516,20.0000000053371,-1.57583544350609,0.130750393948859,"Prevotella_oris","Sputum",0.108535102007991
"972","benzonase",-1.60997110870144,1.0289325912516,20.0000000056254,-1.56470027520759,0.133338968581278,"Prevotella_oris","Sputum",0.110317116239737
"973","host_zero",-1.99397402410767,1.0289325912516,20.0000000058651,-1.9379053993053,0.0668829174081817,"Prevotella_oris","Sputum",0.0603328953529065
"974","molysis",-3.85243477651051,1.0289325912516,20.0000000058651,-3.74410802929703,0.00127880880726182,"Prevotella_oris","Sputum",0.00479442394911165
"975","qiaamp",-1.72141482192305,1.0289325912516,20.0000000055766,-1.67301029878849,0.109895972442528,"Prevotella_oris","Sputum",0.0931438271353278
"976","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Kouleothrix_aurantiaca","BAL",0.348824233491027
"977","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Kouleothrix_aurantiaca","BAL",0.239009580760037
"978","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Kouleothrix_aurantiaca","BAL",0.218700155734056
"979","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Kouleothrix_aurantiaca","BAL",0.0233537115947474
"980","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Kouleothrix_aurantiaca","BAL",0.209790180385769
"981","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Kouleothrix_aurantiaca","Nasal",0.00567171215823066
"982","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Kouleothrix_aurantiaca","Nasal",0.294305628039275
"983","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Kouleothrix_aurantiaca","Nasal",0.00567171215823066
"984","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Kouleothrix_aurantiaca","Nasal",0.0277437051830165
"985","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Kouleothrix_aurantiaca","Nasal",0.0430466327106938
"986","lypma",-1.62142844627282,1.14575424312176,19.9999930492497,-1.41516250627624,0.172403612977828,"Kouleothrix_aurantiaca","Sputum",0.137007779206924
"987","benzonase",-0.279876132182981,1.14575424312176,19.9999930493673,-0.244272394244355,0.809508326983846,"Kouleothrix_aurantiaca","Sputum",0.357416312277232
"988","host_zero",-0.537503575491769,1.14575424312176,19.9999930496144,-0.469126410588078,0.644052902786458,"Kouleothrix_aurantiaca","Sputum",0.317064297456628
"989","molysis",0.546255162507675,1.14575424312176,19.9999930497319,0.47676468648227,0.638697504981128,"Kouleothrix_aurantiaca","Sputum",0.315173538336831
"990","qiaamp",-2.09993952474655,1.14575424312176,19.999993050801,-1.83280100191904,0.0817629145186061,"Kouleothrix_aurantiaca","Sputum",0.0719364525592935
"991","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Hydrogenibacillus_schlegelii","BAL",0.348824233491027
"992","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Hydrogenibacillus_schlegelii","BAL",0.239009580760037
"993","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Hydrogenibacillus_schlegelii","BAL",0.218700155734056
"994","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Hydrogenibacillus_schlegelii","BAL",0.0233537115947474
"995","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Hydrogenibacillus_schlegelii","BAL",0.209790180385769
"996","lypma",0.189079827627216,0.377227987850655,22.576743591185,0.50123488637347,0.621058130179957,"Hydrogenibacillus_schlegelii","Nasal",0.308297008748494
"997","benzonase",0.0308024985137865,0.37723592931521,22.6373392347536,0.0816531409659248,0.935640203195349,"Hydrogenibacillus_schlegelii","Nasal",0.395165929848532
"998","host_zero",-0.197232814788049,0.37723592931521,22.6373392333931,-0.522836769938863,0.606167882796299,"Hydrogenibacillus_schlegelii","Nasal",0.302589796449761
